patch,Annie,Olaf,Galio,TwistedFate,XinZhao,Urgot,Leblanc,Vladimir,Fiddlesticks,Kayle,MasterYi,Alistar,Ryze,Sion,Sivir,Soraka,Teemo,Tristana,Warwick,Nunu,MissFortune,Ashe,Tryndamere,Jax,Morgana,Zilean,Singed,Evelynn,Twitch,Karthus,Chogath,Amumu,Rammus,Anivia,Shaco,DrMundo,Sona,Kassadin,Irelia,Janna,Gangplank,Corki,Karma,Taric,Veigar,Trundle,Swain,Caitlyn,Blitzcrank,Malphite,Katarina,Nocturne,Maokai,Renekton,JarvanIV,Elise,Orianna,Wukong,Brand,LeeSin,Vayne,Rumble,Cassiopeia,Skarner,Heimerdinger,Nasus,Nidalee,Udyr,Poppy,Gragas,Pantheon,Ezreal,Mordekaiser,Yorick,Akali,Kennen,Garen,Leona,Malzahar,Talon,Riven,KogMaw,Shen,Lux,Xerath,Shyvana,Ahri,Graves,Fizz,Volibear,Rengar,Varus,Nautilus,Viktor,Sejuani,Fiora,Ziggs,Lulu,Draven,Hecarim,Khazix,Darius,Jayce,Lissandra,Diana,Quinn,Syndra,AurelionSol,Kayn,Zoe,Zyra,Kaisa,Seraphine,Gnar,Zac,Yasuo,Velkoz,Taliyah,Camille,Akshan,Belveth,Braum,Jhin,Kindred,Zeri,Jinx,TahmKench,Viego,Senna,Lucian,Zed,Kled,Ekko,Qiyana,Vi,Aatrox,Nami,Azir,Yuumi,Samira,Thresh,Illaoi,RekSai,Ivern,Kalista,Bard,Rakan,Xayah,Ornn,Sylas,Neeko,Aphelios,Rell,Pyke,Vex,Yone,Sett,Lillia,Gwen,RenataGlasc,Nilah,KSante,Milio,Date
1.0.0.119,8.0,,,4.0,,1.0,,8.0,,,,13.0,,1.0,,7.0,2.0,3.0,11.0,18.0,8.0,17.0,,,,2.0,4.0,,,6.0,3.0,10.0,1.0,9.0,,1.0,15.0,1.0,4.0,18.0,1.0,15.0,,10.0,,3.0,5.0,4.0,1.0,,,4.0,,,13.0,,,,8.0,2.0,8.0,2.0,,,,,4.0,,1.0,4.0,,,1.0,,1.0,,1.0,,16.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-01
1.0.0.132,,,3.0,,,,2.0,1.0,,,,4.0,6.0,2.0,15.0,9.0,2.0,2.0,,8.0,3.0,,4.0,,10.0,,,,,4.0,,,5.0,1.0,3.0,,18.0,3.0,15.0,4.0,7.0,4.0,,10.0,2.0,,4.0,1.0,,,,,10.0,1.0,2.0,,,1.0,3.0,12.0,8.0,3.0,7.0,12.0,,,2.0,4.0,,2.0,2.0,,3.0,1.0,1.0,8.0,,2.0,,,5.0,5.0,,,2.0,8.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-17
1.0.0.133,,,,,,1.0,,,,,,1.0,1.0,1.0,3.0,3.0,,,,1.0,,,,,2.0,1.0,,,,2.0,,,,,,,4.0,,2.0,1.0,2.0,1.0,,2.0,1.0,,2.0,,1.0,1.0,,1.0,3.0,1.0,1.0,,,,,2.0,2.0,,3.0,3.0,,,1.0,1.0,,,,1.0,,2.0,,1.0,,,,,,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-01
1.0.0.134,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-14
1.0.0.135,,1.0,8.0,4.0,,4.0,,6.0,1.0,,,13.0,9.0,1.0,3.0,4.0,,3.0,2.0,10.0,3.0,9.0,3.0,,14.0,1.0,1.0,,,6.0,2.0,1.0,1.0,2.0,,11.0,9.0,,15.0,36.0,2.0,23.0,,7.0,2.0,1.0,3.0,4.0,4.0,1.0,,8.0,7.0,2.0,,,3.0,9.0,4.0,20.0,6.0,,8.0,2.0,,,3.0,16.0,,1.0,,11.0,4.0,2.0,1.0,9.0,,6.0,1.0,2.0,7.0,15.0,12.0,,,22.0,11.0,8.0,2.0,1.0,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-29
1.0.0.136,,4.0,3.0,,,1.0,1.0,6.0,,,,11.0,7.0,,2.0,5.0,,,1.0,,,5.0,,2.0,7.0,,,,,1.0,2.0,1.0,,2.0,,4.0,3.0,,2.0,16.0,1.0,10.0,,,2.0,,3.0,3.0,,2.0,,2.0,4.0,1.0,3.0,,1.0,3.0,1.0,7.0,2.0,2.0,4.0,6.0,,,1.0,4.0,,,,5.0,1.0,1.0,,6.0,,2.0,,,3.0,2.0,1.0,,1.0,4.0,7.0,13.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-20
1.0.0.138,,5.0,2.0,2.0,,7.0,,,,,,3.0,3.0,,1.0,2.0,,,1.0,,,2.0,,,2.0,,,,,1.0,1.0,,,,,5.0,4.0,2.0,,6.0,,1.0,,2.0,,,,,,,,3.0,2.0,1.0,3.0,,,1.0,,,1.0,3.0,2.0,2.0,,,,2.0,,,,,,,,2.0,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,5.0,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-18
1.0.0.139,,5.0,1.0,1.0,,2.0,,5.0,,,,4.0,8.0,,7.0,10.0,,,1.0,,,2.0,,2.0,3.0,,,,,2.0,,5.0,,3.0,,5.0,5.0,2.0,,4.0,,5.0,,1.0,,,,,,,,3.0,,,5.0,,1.0,2.0,,3.0,,4.0,,1.0,,,,1.0,,,,2.0,,1.0,,5.0,,1.0,,,,2.0,2.0,,,6.0,8.0,13.0,,,,1.0,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-05-01
1.0.0.141,,1.0,1.0,5.0,,4.0,,5.0,,2.0,,5.0,4.0,,,10.0,,5.0,1.0,8.0,1.0,3.0,,5.0,5.0,,2.0,,,12.0,,,,6.0,1.0,3.0,1.0,1.0,13.0,6.0,,7.0,,11.0,,,,,,3.0,,9.0,9.0,2.0,2.0,,,,,2.0,1.0,,2.0,,,,3.0,1.0,,,,1.0,,5.0,,1.0,,3.0,,,,8.0,9.0,,,1.0,6.0,14.0,,,,,6.0,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-17
1.0.0.142,,,,,,2.0,,3.0,,1.0,,4.0,3.0,,2.0,7.0,,,,1.0,,,,1.0,,,1.0,,,4.0,,,,7.0,,4.0,,,5.0,1.0,,4.0,,2.0,,1.0,,1.0,2.0,5.0,,2.0,1.0,,,,,,,,1.0,1.0,,3.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,2.0,,,2.0,1.0,6.0,,,,,3.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-07
1.0.0.143,,1.0,,2.0,,4.0,,3.0,,,,1.0,1.0,,,3.0,,,,2.0,1.0,,,1.0,3.0,,2.0,,,5.0,,,,2.0,,,,,2.0,2.0,,3.0,,4.0,,,,2.0,,6.0,,3.0,4.0,,,,1.0,,,3.0,,3.0,1.0,2.0,,,1.0,,,1.0,,4.0,,,,1.0,,5.0,,,,,1.0,,,,2.0,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-19
1.0.0.144,,5.0,,2.0,,6.0,1.0,,,,,,2.0,,2.0,2.0,,,,1.0,,,,3.0,3.0,,1.0,,,2.0,,,,4.0,1.0,,,,1.0,1.0,,2.0,,4.0,,,,,1.0,1.0,,4.0,4.0,1.0,,,,1.0,,,1.0,1.0,,4.0,,,,,,1.0,,1.0,,2.0,,1.0,,4.0,,,,,1.0,,,,2.0,3.0,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-01
1.0.0.145,,1.0,,1.0,1.0,,,3.0,,,,8.0,5.0,,2.0,,,,,12.0,,2.0,,4.0,5.0,,,1.0,,3.0,3.0,,,2.0,,2.0,11.0,1.0,9.0,8.0,4.0,17.0,,4.0,,,,,,9.0,,6.0,10.0,4.0,,,5.0,,,4.0,,2.0,1.0,3.0,,,,5.0,,11.0,,17.0,,7.0,,1.0,,9.0,,,,4.0,13.0,1.0,,8.0,9.0,10.0,,,,,1.0,,,,,3.0,,,,,2.0,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-14
1.0.0.146,,,,,,,,3.0,,,,1.0,,,,1.0,,,,,,1.0,,2.0,,,,,,3.0,2.0,1.0,,1.0,,,,,3.0,1.0,,1.0,,,,,,,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,2.0,,6.0,,,,,,4.0,,,,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-30
1.0.0.147,,5.0,,3.0,,,,3.0,,1.0,,2.0,3.0,,1.0,2.0,,2.0,,,,2.0,,1.0,,,1.0,1.0,,9.0,,3.0,,,,1.0,13.0,2.0,6.0,,,10.0,,2.0,,,,,1.0,7.0,,4.0,7.0,,,,6.0,,,3.0,,,,5.0,,,,3.0,,2.0,,7.0,,,,,,7.0,1.0,,,1.0,1.0,,,2.0,4.0,9.0,,,2.0,,,,,,,4.0,,,,,8.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12
1.0.0.148,,13.0,,4.0,2.0,,,9.0,1.0,,,7.0,5.0,,2.0,2.0,,3.0,,20.0,4.0,1.0,,16.0,4.0,5.0,6.0,7.0,,25.0,13.0,8.0,,9.0,,10.0,38.0,,17.0,3.0,1.0,28.0,,10.0,,,2.0,7.0,12.0,16.0,6.0,9.0,23.0,,1.0,,27.0,,,10.0,12.0,5.0,4.0,20.0,,,5.0,5.0,,2.0,,52.0,,9.0,,,,13.0,,,2.0,13.0,33.0,6.0,,6.0,5.0,11.0,,,6.0,1.0,,,,,,16.0,,6.0,,3.0,15.0,,12.0,,1.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-27
1.0.0.150,,1.0,,2.0,,,,3.0,,,,1.0,1.0,,,,,,,1.0,,1.0,,2.0,,,1.0,,,3.0,1.0,1.0,,1.0,,2.0,4.0,,2.0,,,3.0,,,,,,,1.0,2.0,1.0,3.0,1.0,,,,3.0,,,6.0,2.0,1.0,1.0,,,,,,,,,7.0,,,,,,3.0,,,,2.0,2.0,,,,1.0,,,,2.0,1.0,,,,,1.0,2.0,,,,,2.0,,2.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-10-25
1.0.0.151,1.0,54.0,1.0,25.0,13.0,3.0,,15.0,,,4.0,2.0,5.0,,5.0,1.0,,4.0,2.0,41.0,5.0,10.0,,35.0,6.0,2.0,3.0,9.0,6.0,20.0,41.0,22.0,,11.0,1.0,19.0,49.0,1.0,32.0,4.0,,37.0,1.0,11.0,,,,24.0,16.0,19.0,27.0,16.0,30.0,1.0,9.0,5.0,39.0,1.0,1.0,32.0,32.0,7.0,1.0,21.0,,,2.0,4.0,,6.0,,73.0,,3.0,1.0,,,17.0,,,1.0,15.0,27.0,12.0,,4.0,7.0,16.0,,,27.0,1.0,,,,,2.0,61.0,2.0,,4.0,8.0,12.0,,39.0,,2.0,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-13
1.0.0.152,,4.0,,2.0,1.0,,,5.0,,,1.0,,1.0,,1.0,,,,,8.0,,,,5.0,,,,3.0,,5.0,9.0,5.0,,2.0,1.0,4.0,7.0,,8.0,1.0,,6.0,,,,,,9.0,3.0,1.0,1.0,2.0,1.0,,,1.0,4.0,,,2.0,2.0,4.0,,,,,,,,,,12.0,1.0,,,,,3.0,,,,,3.0,,,1.0,1.0,3.0,,,2.0,,,1.0,,,1.0,6.0,1.0,,1.0,3.0,3.0,,3.0,,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-04
1.0.0.153,,29.0,,14.0,11.0,5.0,5.0,1.0,3.0,6.0,,3.0,12.0,,1.0,,1.0,,,19.0,30.0,5.0,,8.0,,,5.0,17.0,1.0,13.0,31.0,21.0,,2.0,2.0,3.0,27.0,,15.0,,,2.0,,10.0,,,,23.0,10.0,2.0,8.0,15.0,1.0,2.0,7.0,6.0,8.0,1.0,,31.0,8.0,10.0,,1.0,,,2.0,3.0,,2.0,2.0,37.0,1.0,,,,,5.0,,2.0,2.0,8.0,27.0,5.0,,1.0,8.0,7.0,,,7.0,3.0,,,,,2.0,21.0,,,15.0,8.0,7.0,,14.0,,1.0,,,,33.0,,,,,,,,,,,,,,,,,,,1.0,9.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-14
1.0.0.154,1.0,10.0,,4.0,8.0,1.0,,2.0,,5.0,,1.0,13.0,,1.0,,,,,9.0,16.0,1.0,,2.0,,,1.0,6.0,,1.0,7.0,12.0,1.0,1.0,1.0,5.0,15.0,3.0,6.0,1.0,,1.0,,7.0,,,,10.0,3.0,1.0,2.0,7.0,,8.0,2.0,7.0,1.0,2.0,,3.0,1.0,1.0,,,,,4.0,,,3.0,1.0,18.0,,,,,,4.0,,,,3.0,10.0,,,,1.0,2.0,,,,1.0,,,,,1.0,10.0,,,14.0,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-16
3.01,,8.0,,6.0,10.0,2.0,,,,6.0,,3.0,7.0,,,,,,,5.0,3.0,,,,,,,3.0,8.0,,4.0,1.0,,3.0,,1.0,9.0,2.0,3.0,,,,,6.0,,2.0,,7.0,,4.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,2.0,,4.0,,2.0,,,,,4.0,1.0,,1.0,,12.0,,,2.0,2.0,,1.0,,,,3.0,8.0,1.0,,,,2.0,,2.0,,,,,,,,13.0,,,1.0,,1.0,,2.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-01
3.02,,1.0,1.0,10.0,20.0,2.0,,1.0,1.0,11.0,,16.0,6.0,,,2.0,,5.0,,2.0,12.0,1.0,2.0,,,,10.0,,8.0,2.0,7.0,1.0,,3.0,,2.0,19.0,3.0,1.0,,,1.0,,20.0,,1.0,,12.0,1.0,6.0,3.0,1.0,5.0,18.0,20.0,14.0,11.0,1.0,,4.0,5.0,6.0,1.0,,,2.0,11.0,,,3.0,,17.0,,,8.0,2.0,,9.0,,,,12.0,12.0,14.0,4.0,,1.0,6.0,2.0,10.0,,6.0,,,,,,12.0,6.0,5.0,4.0,1.0,4.0,,7.0,,3.0,,,,10.0,,,,,,,,,,,,,,,,,,,,1.0,,,,14.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,2013-02-13
3.03,1.0,1.0,,11.0,33.0,3.0,,,,16.0,,7.0,14.0,,,4.0,,11.0,,4.0,37.0,3.0,4.0,6.0,,,22.0,,10.0,6.0,4.0,4.0,,4.0,1.0,2.0,47.0,11.0,8.0,6.0,1.0,4.0,,21.0,,2.0,,30.0,2.0,5.0,4.0,4.0,3.0,26.0,39.0,30.0,9.0,4.0,,11.0,8.0,33.0,1.0,2.0,,17.0,14.0,,,5.0,,23.0,,,4.0,,1.0,6.0,,,,14.0,38.0,15.0,4.0,,3.0,6.0,1.0,24.0,,36.0,,,,,,42.0,7.0,4.0,29.0,6.0,7.0,,15.0,,3.0,,,,14.0,,,,,,,,,,,,,,,,,,,,21.0,,,,25.0,,6.0,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,2013-03-01
3.04,,,,7.0,8.0,,,1.0,,5.0,,2.0,5.0,,1.0,,,4.0,,2.0,6.0,1.0,,1.0,,1.0,2.0,2.0,2.0,8.0,3.0,2.0,,2.0,,1.0,7.0,1.0,,5.0,2.0,,,5.0,,,,10.0,1.0,2.0,2.0,1.0,,7.0,10.0,11.0,3.0,,,2.0,2.0,12.0,2.0,,,15.0,1.0,2.0,,2.0,1.0,4.0,,,,3.0,,2.0,,,,5.0,9.0,3.0,1.0,,,7.0,,13.0,,17.0,,,,,,18.0,4.0,5.0,8.0,1.0,3.0,,7.0,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,13.0,,,,3.0,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,2013-03-19
3.5,2.0,2.0,,11.0,9.0,1.0,,6.0,3.0,18.0,,3.0,12.0,,,1.0,,5.0,,3.0,26.0,1.0,,1.0,,,3.0,3.0,5.0,19.0,3.0,2.0,,3.0,,2.0,34.0,5.0,2.0,8.0,,,,,1.0,2.0,,31.0,,7.0,1.0,7.0,,17.0,34.0,32.0,11.0,,,8.0,5.0,23.0,1.0,,,35.0,4.0,4.0,,3.0,2.0,11.0,,,2.0,4.0,,3.0,1.0,,,14.0,31.0,14.0,2.0,,5.0,9.0,2.0,23.0,,40.0,,,1.0,,1.0,41.0,2.0,11.0,19.0,3.0,8.0,,20.0,1.0,2.0,,,,12.0,,,,,,,,,,,,,,,,,,,,17.0,,,,8.0,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,2013-03-28
3.5 (Balance update),,1.0,,46.0,6.0,3.0,3.0,5.0,4.0,21.0,1.0,6.0,18.0,,,1.0,,16.0,,6.0,48.0,7.0,1.0,4.0,3.0,1.0,3.0,8.0,30.0,36.0,17.0,7.0,4.0,3.0,2.0,2.0,95.0,5.0,8.0,13.0,1.0,3.0,,1.0,,1.0,,70.0,7.0,27.0,6.0,19.0,2.0,41.0,69.0,68.0,28.0,,,26.0,9.0,47.0,2.0,,,69.0,3.0,6.0,,6.0,3.0,31.0,1.0,2.0,1.0,20.0,,15.0,1.0,,10.0,21.0,50.0,13.0,2.0,,15.0,7.0,3.0,34.0,2.0,70.0,8.0,2.0,,,,53.0,10.0,18.0,49.0,1.0,43.0,,44.0,,2.0,,,,25.0,,,,21.0,,,,,,,,,,,,,,,,32.0,,,,3.0,,2.0,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,2013-04-09
3.6,,2.0,,18.0,3.0,1.0,,1.0,4.0,2.0,,,13.0,,,1.0,,10.0,,5.0,16.0,1.0,,,,,2.0,3.0,12.0,19.0,6.0,1.0,4.0,1.0,,2.0,58.0,4.0,10.0,5.0,,1.0,,1.0,,,,25.0,1.0,14.0,1.0,8.0,1.0,21.0,37.0,33.0,16.0,1.0,,13.0,12.0,35.0,,,,20.0,5.0,2.0,,3.0,,30.0,,,,15.0,,6.0,,,4.0,6.0,39.0,10.0,3.0,1.0,11.0,15.0,3.0,11.0,1.0,56.0,17.0,1.0,,,,34.0,5.0,25.0,18.0,2.0,26.0,,31.0,,4.0,,,,25.0,,,,28.0,,,,,,,,,,,,,,,,25.0,,,,2.0,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,2013-04-30
3.7,,,,2.0,,,,2.0,2.0,1.0,,,9.0,,,,,,,1.0,4.0,,,2.0,,,,1.0,6.0,6.0,4.0,,1.0,,,,15.0,,2.0,2.0,,,,,,1.0,,16.0,3.0,1.0,,,2.0,5.0,12.0,16.0,8.0,,,7.0,11.0,4.0,,,,10.0,1.0,,,,,2.0,,,1.0,11.0,,1.0,,,,5.0,8.0,2.0,1.0,,3.0,3.0,1.0,1.0,,7.0,5.0,,5.0,,,8.0,3.0,1.0,11.0,,6.0,2.0,8.0,,1.0,,,,7.0,,,,5.0,,,,,,,,,,,,,,,,7.0,,,,1.0,,2.0,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,2013-05-15
3.8,5.0,,,26.0,15.0,1.0,1.0,11.0,15.0,7.0,5.0,1.0,44.0,,,,,14.0,,19.0,,9.0,1.0,1.0,1.0,1.0,1.0,13.0,15.0,20.0,4.0,,,4.0,,1.0,61.0,6.0,1.0,24.0,,,,,,,1.0,58.0,14.0,19.0,,8.0,4.0,7.0,57.0,72.0,30.0,,,45.0,30.0,19.0,,1.0,,26.0,,7.0,,10.0,,55.0,,3.0,,55.0,,5.0,2.0,,4.0,7.0,38.0,3.0,7.0,,23.0,11.0,1.0,3.0,1.0,52.0,23.0,,12.0,,,26.0,44.0,5.0,19.0,,42.0,22.0,17.0,3.0,6.0,,,,24.0,,,,50.0,,,,,,,,,,,,,,,,45.0,,,,,,44.0,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,2013-06-13
3.9,11.0,,1.0,29.0,12.0,,,14.0,15.0,4.0,1.0,2.0,51.0,1.0,1.0,,,9.0,,41.0,7.0,11.0,2.0,14.0,,1.0,5.0,20.0,76.0,27.0,2.0,2.0,1.0,,,5.0,72.0,20.0,5.0,6.0,1.0,10.0,2.0,,,,,65.0,20.0,22.0,,15.0,2.0,50.0,84.0,59.0,63.0,,,68.0,83.0,11.0,1.0,,,19.0,1.0,3.0,,27.0,3.0,80.0,,19.0,,55.0,,2.0,,1.0,1.0,15.0,71.0,3.0,1.0,16.0,56.0,8.0,23.0,3.0,2.0,31.0,9.0,,5.0,,,24.0,11.0,1.0,8.0,,20.0,30.0,6.0,1.0,6.0,,,,44.0,,,,55.0,,,,,,,,,,,,,,,,46.0,,,,15.0,12.0,74.0,,,,119.0,,,,,,,,,,,,,,,,,,,,,,,2013-07-09
3.10,4.0,2.0,,25.0,3.0,1.0,,10.0,20.0,3.0,,2.0,8.0,2.0,3.0,,,7.0,,13.0,5.0,19.0,3.0,4.0,,,4.0,21.0,51.0,27.0,1.0,6.0,1.0,3.0,,2.0,68.0,22.0,1.0,2.0,,4.0,5.0,,1.0,,1.0,45.0,10.0,11.0,,15.0,,19.0,74.0,36.0,30.0,2.0,,39.0,52.0,10.0,,,,23.0,6.0,1.0,,16.0,2.0,39.0,,9.0,,21.0,,3.0,,,4.0,4.0,49.0,,,9.0,43.0,7.0,6.0,,7.0,30.0,2.0,1.0,2.0,,1.0,15.0,2.0,,7.0,,10.0,19.0,5.0,1.0,2.0,,,,48.0,,,,66.0,,,,,,,,,,,,,,,2.0,36.0,,,,12.0,11.0,33.0,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,2013-07-30
3.10a,,,,11.0,3.0,,,6.0,9.0,2.0,,,,,,,,6.0,,1.0,7.0,13.0,2.0,2.0,1.0,,2.0,6.0,14.0,16.0,,6.0,,,,,31.0,2.0,1.0,,,,1.0,,,,1.0,34.0,3.0,4.0,,4.0,2.0,6.0,29.0,25.0,18.0,,,12.0,20.0,8.0,,,,19.0,,,,7.0,,12.0,,3.0,1.0,14.0,,,,2.0,,2.0,19.0,,,,16.0,2.0,6.0,,,6.0,,,,,,9.0,,,1.0,,1.0,,5.0,,,,,,34.0,,,,24.0,,,,,,,,,,,,,,,,20.0,,,,6.0,15.0,2.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,2013-08-22
3.11,5.0,,,6.0,1.0,,,6.0,6.0,1.0,,,5.0,,1.0,1.0,1.0,3.0,,3.0,1.0,6.0,1.0,10.0,,1.0,5.0,4.0,3.0,3.0,,,,,,1.0,36.0,7.0,,,,33.0,1.0,,1.0,,1.0,20.0,1.0,3.0,,5.0,,21.0,25.0,37.0,21.0,,,26.0,16.0,8.0,1.0,,,4.0,3.0,,,16.0,,22.0,,2.0,,6.0,,10.0,,,2.0,7.0,26.0,,,2.0,26.0,,12.0,1.0,,15.0,,,,,,5.0,,1.0,,,1.0,6.0,3.0,,2.0,,,,42.0,,,,15.0,,,,,,,,,,,,,,,,11.0,,,,13.0,20.0,2.0,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,2013-09-04
3.12,8.0,,,1.0,,,,,5.0,1.0,,1.0,,,,,,3.0,,,,,3.0,4.0,,,,1.0,,,,,,,,,12.0,2.0,,2.0,,16.0,1.0,,,,,20.0,,1.0,,3.0,,19.0,12.0,12.0,10.0,,,10.0,8.0,2.0,,,,3.0,8.0,,,9.0,,3.0,,1.0,,2.0,1.0,,,,,,11.0,,1.0,10.0,9.0,3.0,3.0,1.0,,,,,1.0,,,1.0,,,1.0,,,7.0,,1.0,,,,,16.0,,,,1.0,,,,,,,,,,,,,,,3.0,5.0,,,,13.0,5.0,5.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,2013-10-01
3.13,26.0,8.0,,1.0,,,3.0,3.0,27.0,7.0,,1.0,2.0,,,,3.0,7.0,,4.0,,1.0,,17.0,4.0,1.0,4.0,1.0,3.0,,,,2.0,,,4.0,16.0,5.0,,1.0,,18.0,,,,,,27.0,3.0,,,5.0,,35.0,22.0,23.0,19.0,,1.0,22.0,23.0,4.0,2.0,,,7.0,14.0,,,25.0,,21.0,,2.0,,5.0,,1.0,1.0,,10.0,,13.0,,2.0,26.0,10.0,7.0,5.0,,1.0,3.0,1.0,,3.0,,4.0,8.0,,,3.0,,7.0,5.0,,,6.0,,,,14.0,,,,12.0,,,,,,,,,,,4.0,,,,20.0,6.0,,,,17.0,16.0,6.0,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,2013-10-29
3.14,66.0,25.0,,2.0,3.0,,3.0,3.0,40.0,13.0,,4.0,1.0,2.0,16.0,2.0,1.0,8.0,1.0,16.0,1.0,,4.0,18.0,13.0,1.0,1.0,12.0,7.0,,,6.0,3.0,,,21.0,39.0,23.0,3.0,7.0,,2.0,11.0,17.0,1.0,1.0,,41.0,1.0,17.0,5.0,6.0,1.0,65.0,39.0,52.0,61.0,1.0,2.0,43.0,31.0,9.0,,1.0,,15.0,22.0,3.0,1.0,48.0,,49.0,1.0,1.0,1.0,10.0,,14.0,,,22.0,2.0,25.0,1.0,3.0,63.0,11.0,6.0,3.0,2.0,34.0,6.0,5.0,1.0,3.0,,29.0,18.0,3.0,1.0,14.0,,15.0,9.0,1.0,,7.0,,,,14.0,,,,5.0,,,,,,,,,,,42.0,,,,88.0,14.0,,,,48.0,13.0,4.0,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,2013-11-20
